ParcelID,SaleDate,SalePrice,Story,TotalSF,BldgAV,TotalAV,UseCode,NH,NHQual,ExtWalls,Grade,PctGood,FinAttic,FinBsmt,AV_SF,SP_SF
21-12-154-017,4/13/2012,149500,1 Story,1430,37228,50072,R 0040,54,0.93721,Alum/Vinyl,10,98,0,1,105.05,104.55
21-12-154-018,6/4/2015,190000,2 & 1 Story,2106,46043,59993,R 0040,54,0.93721,Brick & Frame,13,98,0,1,85.46,90.22
21-12-155-002,8/25/2010,140000,1 Story,1484,34231,45646,R 0040,54,0.93721,Wood,10,97,0,1,92.28,94.34
21-12-155-003,7/15/2011,150000,2 Story,1956,48004,59383,R 0040,54,0.93721,Wood,13,95,0,0,91.08,76.69
21-12-155-004,5/28/2014,197000,2 & 1 Story,2678,52122,63016,R 0040,54,0.93721,Alum/Vinyl,12,98,0,0,70.59,73.56
21-12-155-007,10/14/2015,165000,St Bi-Level,1506,55800,69559,R 0040,54,0.93721,Wood,12,97,0,1,138.56,109.56
21-12-155-009,7/15/2015,172500,Quad-Level,1351,37039,50022,R 0040,54,0.93721,Brick & Frame,10,98,0,1,111.08,127.68
21-12-155-016,1/28/2011,159000,1 Story,1761,48174,61682,R 0040,54,0.93721,Brick Front,12,97,0,0,105.08,90.29
21-12-155-017,10/30/2014,160000,2 & 1 Story,2107,46606,60007,R 0040,54,0.93721,Brick Front,12,98,0,1,85.44,75.94
21-12-155-021,7/6/2009,187500,1.5 Finished,2845,50754,63635,R 0040,54,0.93721,Brick,12,97,0,1,67.1,65.91
21-12-155-022,6/30/2009,160000,2 Story,2121,51302,63515,R 0040,54,0.93721,Wood,12,98,0,0,89.84,75.44
21-12-176-008,2/14/2014,209900,2 & 1 Story,2333,52115,69349,R 0040,9,0.944031,Alum/Vinyl,12,98,0,0,89.18,89.97
21-12-176-010,2/13/2015,160000,1 Story,1798,43429,60753,R 0040,9,0.944031,Wood,12,98,0,0,101.37,88.99
21-12-176-014,10/23/2010,245500,2 & 1 Story,2629,61262,78641,R 0040,9,0.944031,Alum/Vinyl,12,98,0,1,89.74,93.38
21-12-176-017,3/19/2015,240000,2 & 1 Story,2498,59242,77124,R 0040,9,0.944031,Alum/Vinyl,12,98,0,1,92.62,96.08
21-12-176-022,6/30/2011,227000,2 Story,2300,57536,74925,R 0040,9,0.944031,Alum/Vinyl,13,98,0,1,97.73,98.7
21-12-176-024,3/27/2013,240000,2 Story,2696,62604,79789,R 0040,9,0.944031,Alum/Vinyl,13,98,0,1,88.79,89.02
21-12-177-004,5/29/2009,247500,2 & 1 Story,3150,68892,86955,R 0040,9,0.944031,Alum/Vinyl,13,98,0,1,82.81,78.57
21-12-177-006,7/2/2014,250000,2 & 1 Story,2348,55479,76490,R 0040,9,0.944031,Alum/Vinyl,13,98,0,0,97.73,106.47
21-12-178-005,2/20/2015,220000,2 & 1 Story,2738,66241,83627,R 0040,9,0.944031,Alum/Vinyl,13,98,0,1,91.63,80.35
21-12-178-009,9/29/2009,249900,2 & 1 Story,2526,59973,77331,R 0040,9,0.944031,Alum/Vinyl,14,98,0,0,91.84,98.93
21-12-178-010,6/4/2011,230000,2 & 1 Story,2672,60476,77845,R 0040,9,0.944031,Brick Front,13,98,0,1,87.4,86.08
21-12-178-014,9/5/2014,236500,2 Story,2454,61893,79276,R 0040,9,0.944031,Alum/Vinyl,13,98,0,1,96.91,96.37
21-12-179-005,4/27/2012,237000,2 & 1 Story,2458,66866,84234,R 0040,9,0.944031,Alum/Vinyl,14,98,0,1,102.81,96.42
21-12-179-007,3/13/2015,243500,2 Story,2577,59978,77331,R 0040,9,0.944031,Alum/Vinyl,12,98,0,0,90.02,94.49
21-12-179-008,8/24/2011,221000,2 & 1 Story,2472,56721,74110,R 0040,9,0.944031,Alum/Vinyl,12,98,0,1,89.94,89.4
21-12-179-010,6/4/2010,204750,2 Story,2577,56628,73297,R 0040,9,0.944031,Alum/Vinyl,12,98,0,0,85.33,79.45
21-12-180-007,4/18/2011,218000,2 & 1 Story,2360,57710,74527,R 0040,9,0.944031,Alum/Vinyl,13,98,0,1,94.74,92.37
21-12-180-008,6/10/2011,226000,2 & 1 Story,2457,59506,77282,R 0040,9,0.944031,Alum/Vinyl,13,98,0,1,94.36,91.98
21-12-180-012,12/11/2011,227500,2 & 1 Story,2378,59264,76157,R 0040,9,0.944031,Alum/Vinyl,13,98,0,0,96.08,95.67
21-12-180-013,7/31/2009,259500,1 Story,1980,61839,78732,R 0040,9,0.944031,Brick,12,98,0,1,119.29,131.06
21-12-201-008,9/2/2013,190000,2 Story,2204,48572,61966,R 0040,9,0.944031,Alum/Vinyl,12,98,0,0,84.35,86.21
21-12-201-014,6/15/2015,181500,2 & 1 Story,2005,50896,64290,R 0040,9,0.944031,Alum/Vinyl,12,98,0,1,96.19,90.52
21-12-201-015,8/8/2011,170000,2 Story,2432,51316,64271,R 0040,9,0.944031,Alum/Vinyl,12,98,0,0,79.28,69.9
21-12-201-026,5/3/2013,175000,2 Story,1994,45622,58976,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,88.73,87.76
21-12-201-032,11/1/2011,150000,2 & 1 Story,1726,42054,55544,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,96.54,86.91
21-12-201-034,4/3/2015,172000,2 & 1 Story,1695,45792,59282,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,104.92,101.47
21-12-201-037,9/1/2011,195000,2 Story,1982,47524,61768,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,93.49,98.39
21-12-201-042,7/2/2009,197500,2 & 1 Story,2118,44627,58924,R 0040,89,1.032,Wood,12,98,0,0,83.46,93.25
21-12-201-053,5/27/2010,222000,1 Story,1694,61601,75091,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,132.98,131.05
21-12-201-062,1/2/2015,194000,2 & 1 Story,2124,46165,60222,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,85.06,91.34
21-12-201-066,9/6/2013,170000,2 & 1 Story,2002,40079,57620,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,86.34,84.92
21-12-201-076,8/18/2014,195500,2 Story,2092,45437,60106,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,86.19,93.45
21-12-201-077,7/7/2014,253000,2 Story,2400,59818,78688,R 0040,9,0.944031,Alum/Vinyl,12,98,0,1,98.36,105.42
21-12-204-002,2/1/2013,166000,2 & 1 Story,1824,40001,54435,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,89.53,91.01
21-12-204-006,6/17/2014,185000,2 & 1 Story,2041,43465,57899,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,85.1,90.64
21-12-204-008,7/1/2013,180500,2 & 1 Story,1652,47497,61351,R 0040,89,1.032,Wood,13,98,0,1,111.41,109.26
21-12-204-015,6/9/2013,167900,2 & 1 Story,1916,41367,56393,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,88.3,87.63
21-12-204-018,8/22/2013,215000,2 & 1 Story,2027,50531,67559,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,99.99,106.07
21-12-205-007,9/30/2015,174500,2 Story,1766,40316,55464,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,94.22,98.81
21-12-206-009,11/20/2009,171900,2 & 1 Story,2144,50847,68325,R 0040,89,1.032,Alum/Vinyl,13,98,0,0,95.6,80.18
21-12-206-014,11/23/2009,199900,2 & 1 Story,2165,51142,65546,R 0040,89,1.032,Brick Front,13,98,0,0,90.83,92.33
21-12-206-021,5/22/2012,194500,2 Story,1932,48674,67180,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,104.32,100.67
21-12-206-027,11/2/2013,190000,2 & 1 Story,2607,51591,70000,R 0040,89,1.032,Brick Front,13,98,0,0,80.55,72.88
21-12-206-028,12/9/2013,262000,2 & 1 Story,2608,64511,83668,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,96.24,100.46
21-12-209-012,12/9/2010,220000,2 & 1 Story,2585,59893,78039,R 0040,9,0.944031,Alum/Vinyl,12,98,0,1,90.57,85.11
21-12-209-020,6/25/2015,246500,2 & 1 Story,2589,60323,76509,R 0040,9,0.944031,Brick Front,13,98,0,1,88.65,95.21
21-12-209-024,6/18/2015,166000,2 Story,1912,43193,57844,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,90.76,86.82
21-12-209-025,3/28/2014,185000,2 & 1 Story,1891,41337,56288,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,89.3,97.83
21-12-209-026,12/12/2014,212500,2 & 1 Story,2496,55798,72798,R 0040,89,1.032,Brick Front,13,98,0,0,87.5,85.14
21-12-209-027,6/6/2014,199500,2 Story,2210,50754,67725,R 0040,89,1.032,Brick Front,12,98,0,1,91.93,90.27
21-12-209-029,6/12/2013,210000,2 Story,2144,49024,63575,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,88.96,97.95
21-12-209-032,7/11/2014,199500,2 Story,1968,46018,62445,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,95.19,101.37
21-12-209-034,3/18/2009,181000,2 Story,2016,47421,60911,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,90.64,89.78
21-12-209-035,5/11/2015,178500,2 Story,1768,47529,61019,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,103.54,100.96
21-12-209-047,7/23/2009,205600,2 & 1 Story,2505,52062,65916,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,78.94,82.08
21-12-209-048,11/30/2010,157000,2 & 1 Story,2213,41713,55567,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,75.33,70.94
21-12-209-053,3/5/2012,172500,2 & 1 Story,2164,47854,61348,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,85.05,79.71
21-12-210-011,1/22/2010,179000,2 & 1 Story,2161,48545,63806,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,88.58,82.83
21-12-210-012,8/14/2014,206000,2 Story,2534,51941,66409,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,78.62,81.29
21-12-210-015,5/15/2015,200000,2 & 1 Story,2342,50201,65312,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,83.66,85.4
21-12-210-018,5/31/2012,224700,2 & 1 Story,2162,51992,66049,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,91.65,103.93
21-12-210-020,4/30/2015,197500,2 Story,2553,51643,71290,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,83.77,77.36
21-12-210-022,3/9/2010,188500,2 & 1 Story,2232,48282,62362,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,83.82,84.45
21-12-213-002,8/19/2009,270000,2 & 1 Story,2510,61341,79631,R 0040,9,0.944031,Alum/Vinyl,13,98,0,0,95.18,107.57
21-12-226-002,9/1/2015,180000,2 & 1 Story,2109,48755,61794,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,87.9,85.35
21-12-226-005,5/30/2013,181500,2 & 1 Story,2078,46308,59731,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,86.23,87.34
21-12-226-009,10/19/2009,175000,2 & 1 Story,1780,45806,58379,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,98.39,98.31
21-12-227-002,8/26/2015,175000,2 & 1 Story,1698,41645,55041,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,97.25,103.06
21-12-227-007,6/19/2009,183000,2 & 1 Story,1802,44317,57103,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,95.07,101.55
21-12-227-008,5/28/2014,200000,2 & 1 Story,1873,52658,65231,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,104.48,106.78
21-12-227-014,11/13/2014,220000,2 & 1 Story,2220,62649,75222,R 0040,89,1.032,Alum/Vinyl,13,98,0,0,101.65,99.1
21-12-227-015,4/29/2013,220000,2 & 1 Story,2116,57102,69675,R 0040,89,1.032,Brick Front,13,98,0,1,98.78,103.97
21-12-227-019,11/29/2010,197000,2 & 1 Story,2536,55118,69418,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,82.12,77.68
21-12-227-020,10/24/2013,220000,2 & 1 Story,2786,65949,80576,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,86.77,78.97
21-12-228-002,12/21/2012,179900,2 & 1 Story,1695,42436,55365,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,97.99,106.14
21-12-228-004,9/23/2011,171000,2 & 1 Story,1823,43413,57991,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,95.43,93.8
21-12-228-006,6/22/2015,175000,2 & 1 Story,1874,46681,60084,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,96.19,93.38
21-12-228-012,11/3/2009,165000,2 & 1 Story,1894,46136,60661,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,96.08,87.12
21-12-229-004,6/21/2010,218000,2 & 1 Story,2241,64476,79548,R 0040,89,1.032,Brick Front,13,98,0,1,106.49,97.28
21-12-229-005,1/24/2014,198000,2 & 1 Story,2057,55547,69938,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,102,96.26
21-12-229-008,7/17/2013,306000,2 & 1 Story,2872,74635,93688,R 0040,89,1.032,Brick Front,14,98,0,1,97.86,106.55
21-12-229-015,3/27/2015,270000,2 & 1 Story,2576,64302,82881,R 0040,89,1.032,Alum/Vinyl,13,98,0,0,96.52,104.81
21-12-229-016,3/2/2015,252500,2 & 1 Story,2664,69881,89292,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,100.55,94.78
21-12-229-019,8/15/2013,290000,2 & 1 Story,2915,80301,100315,R 0040,89,1.032,Brick Front,14,98,0,0,103.24,99.49
21-12-230-004,7/13/2012,165000,1.5 & 1 Story,2381,40710,55488,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,69.91,69.3
21-12-230-008,5/29/2015,208000,2 Story,2249,56319,70466,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,94,92.49
21-12-230-011,3/16/2015,184500,1 Story,1820,49839,65197,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,107.47,101.37
21-12-230-012,9/6/2012,203000,2 Story,2468,59625,73034,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,88.78,82.25
21-12-231-001,7/12/2013,259900,2 Story,2346,65082,78921,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,100.92,110.78
21-12-231-003,6/29/2015,248000,1 Story,1687,64355,80985,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,144.02,147.01
21-12-231-007,6/14/2011,270000,2 & 1 Story,2304,69213,85843,R 0040,89,1.032,Brick Front,13,98,0,1,111.77,117.19
21-12-231-010,5/5/2014,257000,1 Story,1758,68296,87326,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,149.02,146.19
21-12-231-011,5/30/2014,254500,2 & 1 Story,2590,64936,82635,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,95.72,98.26
21-12-231-012,9/11/2014,220000,1.5 Finished,3040,61579,81797,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,80.72,72.37
21-12-231-016,5/13/2015,187000,2 Story,2358,57970,73967,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,94.11,79.3
21-12-231-021,9/15/2015,240000,1 Story,1731,71319,88002,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,152.52,138.65
21-12-231-025,5/30/2013,234000,2 & 1 Story,2022,60763,83240,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,123.5,115.73
21-12-231-028,3/11/2015,255000,1 Story,1789,64035,82281,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,137.98,142.54
21-12-232-012,12/20/2011,192000,2 Story,2193,59615,73522,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,100.58,87.55
21-12-232-018,5/7/2013,220000,2 Story,2158,69588,83728,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,116.4,101.95
21-12-232-019,6/15/2010,226000,2 Story,2183,60990,74874,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,102.9,103.53
21-12-232-020,8/8/2013,226000,2 Story,2212,57041,71332,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,96.74,102.17
21-12-232-021,8/14/2012,209000,2 Story,2089,54914,68784,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,98.78,100.05
21-12-251-002,6/18/2015,215000,2 & 1 Story,2036,64145,83766,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,123.43,105.6
21-12-251-003,4/30/2014,199000,2 Story,2200,52537,66364,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,90.5,90.45
21-12-251-005,8/13/2013,185400,2 Story,1859,51315,66736,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,107.7,99.73
21-12-251-006,6/11/2010,210000,2 Story,1980,52215,68425,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,103.67,106.06
21-12-251-007,5/18/2015,192000,2 Story,1925,53548,69220,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,107.88,99.74
21-12-251-008,4/9/2009,194000,2 & 1 Story,1898,50206,66593,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,105.26,102.21
21-12-251-009,1/19/2010,193000,2 & 1 Story,2200,52101,65274,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,89.01,87.73
21-12-252-007,9/21/2011,179000,2 Story,2056,48796,62776,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,91.6,87.06
21-12-252-008,9/17/2011,154000,2 Story,1927,41475,54978,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,85.59,79.92
21-12-252-009,6/2/2010,227000,2 Story,2191,50198,63981,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,87.61,103.61
21-12-252-011,6/17/2013,184250,2 & 1 Story,1758,46178,61870,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,105.58,104.81
21-12-276-004,5/31/2011,233500,2 Story,2436,50892,70062,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,86.28,95.85
21-12-277-001,10/22/2012,226500,1.5 & 1 Story,2534,71803,88013,R 0040,89,1.032,Brick Front,13,98,0,1,104.2,89.38
21-12-277-009,6/22/2012,242500,2 Story,2606,66836,84434,R 0040,89,1.032,Alum/Vinyl,13,98,0,0,97.2,93.05
21-12-277-011,4/11/2009,210000,2 & 1 Story,2260,62937,80235,R 0040,89,1.032,Alum/Vinyl,13,98,0,0,106.51,92.92
21-12-277-015,7/21/2015,235000,2 & 1 Story,2392,69098,85718,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,107.51,98.24
21-12-277-026,8/14/2015,202000,2 & 1 Story,1830,52536,68018,R 0040,89,1.032,Brick Front,13,98,0,0,111.5,110.38
21-12-277-032,6/10/2015,283000,2 & 1 Story,2513,73809,96546,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,115.26,112.61
21-12-277-036,6/30/2014,280000,2 Story,2982,67489,87106,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,87.63,93.9
21-12-278-002,4/23/2010,222000,2 & 1 Story,2295,56516,70113,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,91.65,96.73
21-12-278-004,3/26/2010,205000,2 Story,2162,51606,65203,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,90.48,94.82
21-12-278-005,6/4/2015,178000,2 Story,2141,47397,61524,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,86.21,83.14
21-12-278-007,1/20/2015,175000,2 & 1 Story,2348,68370,82427,R 0040,89,1.032,Brick Front,13,98,0,1,105.32,74.53
21-12-278-013,5/30/2014,205000,2 Story,2000,51265,63694,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,95.54,102.5
21-12-278-014,8/11/2014,174000,2 Story,2293,51031,63413,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,82.97,75.88
21-12-278-020,4/5/2013,202000,2 Story,2070,55303,70425,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,102.07,97.58
21-12-278-029,2/23/2015,210000,2 & 1 Story,2136,54847,68967,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,96.86,98.31
21-12-278-031,8/23/2011,189000,2 Story,2226,48786,61932,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,83.47,84.91
21-12-279-005,12/31/2014,207000,2 & 1 Story,1956,53747,67804,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,103.99,105.83
21-12-279-010,8/13/2012,187500,2 & 1 Story,2243,64415,78035,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,104.37,83.59
21-12-279-012,8/10/2012,211000,2 & 1 Story,2102,57558,72619,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,103.64,100.38
21-12-279-014,4/30/2013,200000,2 Story,2259,54847,68333,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,90.75,88.53
21-12-279-015,3/19/2010,190000,2 Story,1768,46687,60771,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,103.12,107.47
21-12-279-016,11/6/2012,195000,2 & 1 Story,2198,51494,65578,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,89.51,88.72
21-12-279-017,10/28/2009,202500,2 & 1 Story,2196,55802,68731,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,93.89,92.21
21-12-279-026,4/27/2012,225000,2 Story,2089,56003,71892,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,103.24,107.71
21-12-279-027,4/11/2009,204950,2 Story,2275,65563,79974,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,105.46,90.09
21-12-279-032,5/16/2014,215000,2 & 1 Story,2500,60599,74226,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,89.07,86
21-12-279-033,9/25/2014,194500,2 & 1 Story,2054,53721,66443,R 0040,89,1.032,Brick Front,12,98,0,0,97.04,94.69
21-12-279-035,7/10/2009,216000,2 Story,2138,53551,66484,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,93.29,101.03
21-12-279-039,12/4/2009,215000,1 Story,1779,57067,71782,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,121.05,120.85
21-12-279-042,9/23/2011,225000,2 Story,2709,62899,75828,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,83.97,83.06
21-12-279-043,10/3/2011,220500,2 & 1 Story,2536,68373,81302,R 0040,89,1.032,Alum/Vinyl,13,98,0,1,96.18,86.95
21-12-279-046,12/27/2012,241000,2 Story,2384,58489,72563,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,91.31,101.09
21-12-279-047,6/28/2013,262000,2 Story,2806,68499,85627,R 0040,89,1.032,Alum/Vinyl,13,98,0,0,91.55,93.37
21-12-279-051,9/25/2009,207000,2 Story,2102,56228,69848,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,99.69,98.48
21-12-279-053,4/30/2015,245000,2 Story,2938,67668,81288,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,83,83.39
21-12-279-056,6/15/2012,251000,2 Story,2998,68355,83270,R 0040,89,1.032,Alum/Vinyl,12,98,0,1,83.33,83.72
21-12-279-060,10/2/2014,185000,2 Story,2012,56536,69271,R 0040,89,1.032,Alum/Vinyl,12,98,0,0,103.29,91.95
21-12-301-003,7/15/2013,184500,2 & 1 Story,2355,48310,61052,R 0040,55,0.987367,Wood,12,98,0,1,77.77,78.34
21-12-301-011,9/7/2012,163000,2 & 1 Story,2080,41464,53727,R 0040,55,0.987367,Wood,12,98,0,1,77.49,78.37
21-12-301-015,6/28/2010,190000,2 & 1 Story,2268,48517,61181,R 0040,55,0.987367,Wood,14,98,0,0,80.93,83.77
21-12-301-020,8/21/2009,224900,2 & 1 Story,2240,50077,64195,R 0040,55,0.987367,Brick Front,12,98,0,1,85.98,100.4
21-12-301-022,11/30/2011,172900,2 Story,2150,48352,63343,R 0040,55,0.987367,Wood,12,98,0,0,88.39,80.42
21-12-302-003,6/28/2012,159000,L Bi-Level,1456,39228,52004,R 0040,55,0.987367,Wood,12,98,0,1,107.15,109.2
21-12-302-004,5/12/2010,180500,2 & 1 Story,2348,47742,60518,R 0040,55,0.987367,Wood,12,98,0,1,77.32,76.87
21-12-302-006,11/7/2013,185000,2 & 1 Story,2260,48538,62574,R 0040,55,0.987367,Brick Front,13,98,0,1,83.06,81.86
21-12-302-010,7/28/2010,202500,2 & 1 Story,2532,51131,64609,R 0040,55,0.987367,Brick Front,12,98,0,0,76.55,79.98
21-12-303-004,8/15/2013,212900,2 & 1 Story,2605,54747,67040,R 0040,55,0.987367,Wood,13,98,0,0,77.21,81.73
21-12-303-017,5/11/2015,178000,2 & 1 Story,2364,51049,63970,R 0040,55,0.987367,Brick,12,98,0,0,81.18,75.3
21-12-303-019,6/24/2015,210000,2 Story,2459,54937,70017,R 0040,55,0.987367,Wood,12,98,0,1,85.42,85.4
21-12-303-020,8/3/2012,214000,2 & 1 Story,2652,49886,63075,R 0040,55,0.987367,Alum/Vinyl,12,98,0,0,71.35,80.69
21-12-304-010,4/9/2015,158500,Quad-Level,1268,44328,56719,R 0040,55,0.987367,Alum/Vinyl,12,98,0,1,134.19,125
21-12-304-011,9/6/2011,165000,2 & 1 Story,2030,40951,53342,R 0040,55,0.987367,Wood,12,98,0,0,78.83,81.28
21-12-304-015,8/23/2013,174000,2 & 1 Story,2044,39563,51954,R 0040,55,0.987367,Wood,10,98,0,1,76.25,85.13
21-12-304-018,11/1/2012,196000,2 & 1 Story,2608,54083,66551,R 0040,55,0.987367,Brick & Frame,13,98,0,0,76.55,75.15
21-12-305-004,9/18/2013,198000,2 & 1 Story,2129,56009,70102,R 0040,55,0.987367,Wood,13,98,0,0,98.78,93
21-12-305-011,7/2/2012,169900,2 & 1 Story,2007,46365,59827,R 0040,55,0.987367,Alum/Vinyl,12,98,0,0,89.43,84.65
21-12-305-012,5/15/2013,226500,2 & 1 Story,2616,52107,65210,R 0040,55,0.987367,Alum/Vinyl,12,98,0,0,74.78,86.58
21-12-305-013,5/27/2010,166000,L Bi-Level,1368,43940,56559,R 0040,55,0.987367,Alum/Vinyl,10,98,0,1,124.03,121.35
21-12-305-014,1/31/2012,185000,2 & 1 Story,2402,53975,66594,R 0040,55,0.987367,Brick Front,12,98,0,0,83.17,77.02
21-12-306-001,5/22/2015,160000,2 Story,2204,53391,66734,R 0040,55,0.987367,Wood,12,98,0,1,90.84,72.6
21-12-306-005,12/27/2013,191500,2 Story,2425,50877,63460,R 0040,55,0.987367,Alum/Vinyl,13,99,0,0,78.51,78.97
21-12-306-007,7/24/2014,201000,2 & 1 Story,2097,58821,71404,R 0040,55,0.987367,Brick Front,13,98,0,1,102.15,95.85
21-12-306-010,10/31/2012,188500,2 & 1 Story,2344,49600,62183,R 0040,55,0.987367,Wood,12,98,0,0,79.59,80.42
21-12-306-011,9/30/2014,210000,1 Story,1756,55960,68543,R 0040,55,0.987367,Wood,13,98,0,1,117.1,119.59
21-12-306-030,7/18/2014,162800,2 & 1 Story,2728,54556,67031,R 0040,55,0.987367,Masonite,10,98,0,1,73.71,59.68
21-12-351-007,6/16/2011,195000,2 & 1 Story,2436,57007,69783,R 0040,55,0.987367,Alum/Vinyl,13,98,0,0,85.94,80.05
21-12-351-010,12/6/2013,180000,2 & 1 Story,1970,45457,58228,R 0040,55,0.987367,Wood,12,98,0,1,88.67,91.37
21-12-351-016,2/25/2013,179000,Tri-Level,1601,39498,51785,R 0040,55,0.987367,Alum/Vinyl,12,98,0,1,97.04,111.81
21-12-351-024,8/22/2011,176000,2 & 1 Story,2035,49664,61951,R 0040,55,0.987367,Alum/Vinyl,12,98,0,0,91.33,86.49
21-12-352-008,7/29/2014,179125,2 & 1 Story,2195,53552,65741,R 0040,55,0.987367,Wood,12,98,0,1,89.85,81.61
21-12-352-009,10/29/2010,205000,2 & 1 Story,2613,58574,70763,R 0040,55,0.987367,Alum/Vinyl,13,98,0,1,81.24,78.45
